,NCESSCH,TITLEI,LEAID,G12,SCHOOL_LEVEL,TOTFRL,FTE,STUTERATIO,TOTMENROL,TOTFENROL,PCT_MEN,PCT_FEN,PCT_FRL,SCHOOL_TYPE,STNAM,FIPST,ALL_RATE,ALL_COHORT,MAM_COHORT,MAS_COHORT,MBL_COHORT,MHI_COHORT,MTR_COHORT,MWH_COHORT,CWD_COHORT,ECD_COHORT,FCS_COHORT,HOM_COHORT,LEP_COHORT,Success_Rate,PPCSTOT,MATH_NUM,MATH_PCT,READ_NUM,READ_PCT
10838,361155000914,Not Applicable,3611550,524,High,1209,156.0200043,14,1094,1083,0.5025264125,0.5025264125,0.555351401,1,NEW YORK,36,81,597,3,6,170,383,6,29,62,384,0,6,90,1,23985,40.50417174,89,50.59406569,95
10839,361176000942,Yes,3611760,275,High,50,94.51000214,12.6,556,632,0.468013468,0.468013468,0.04208754209,1,NEW YORK,36,99,279,0,20,4,11,0,244,13,16,0,1,1,1,25582,40.50417174,95,50.59406569,95
10840,361218000974,Not Applicable,3612180,251,High,629,67.30999756,15.3,525,508,0.5082284608,0.5082284608,0.6089060987,1,NEW YORK,36,78,267,0,14,33,152,1,67,40,155,0,4,37,1,25374,40.50417174,85,50.59406569,85
10841,361251001016,Not Applicable,3612510,291,High,218,105.6299973,11.1,592,580,0.5051194539,0.5051194539,0.1860068259,1,NEW YORK,36,96,281,0,42,1,20,1,217,40,56,0,0,11,1,31190,40.50417174,95,50.59406569,95
10842,361251001018,Not Applicable,3612510,297,High,242,107.25,11.4,664,558,0.5433715221,0.5433715221,0.1980360065,1,NEW YORK,36,97,308,0,178,2,29,2,97,28,60,0,2,14,1,31190,40.50417174,95,50.59406569,95
10843,361251002027,Not Applicable,3612510,12,High,4,6,6.2,20,17,0.5405405405,0.5405405405,0.1081081081,0,NEW YORK,36,50,10,0,1,0,1,0,8,5,0,0,0,0,0,31190,40.50417174,40.50417174,50.59406569,50.59406569
10844,361413001152,Yes,3614130,839,High,1690,108.9800034,21.5,1233,1115,0.5251277683,0.5251277683,0.7197614991,1,NEW YORK,36,55,517,1,3,140,366,1,6,41,412,0,121,144,0,26315,40.50417174,77,50.59406569,77
10845,361428001177,Not Applicable,3614280,309,High,229,98.12000275,13.2,657,638,0.5073359073,0.5073359073,0.1768339768,1,NEW YORK,36,98,375,0,215,1,27,0,132,45,58,0,1,3,1,27064,40.50417174,99,50.59406569,99
10846,361434001185,Not Applicable,3614340,460,High,702,125.3099976,13.5,891,804,0.5256637168,0.5256637168,0.414159292,1,NEW YORK,36,91,451,0,140,14,128,3,166,54,214,0,5,22,1,23669,40.50417174,84,50.59406569,96
10847,361551001320,Not Applicable,3615510,168,High,165,55.99000168,13,356,374,0.4876712329,0.4876712329,0.2260273973,1,NEW YORK,36,95,196,0,21,4,37,0,134,20,59,0,1,2,1,27076,40.50417174,95,50.59406569,95
10848,361581001370,Yes,3615810,282,High,106,106.7300034,10.4,587,527,0.526929982,0.526929982,0.09515260323,1,NEW YORK,36,98,305,0,147,8,6,1,143,43,40,0,1,4,1,35702,40.50417174,95,50.59406569,95
10849,361683001505,Not Applicable,3616830,219,High,493,85.79000092,10.2,470,401,0.5396096441,0.5396096441,0.5660160735,1,NEW YORK,36,80,252,0,16,57,139,0,40,46,180,0,2,47,1,36138,40.50417174,85,50.59406569,90
10850,361716001520,Yes,3617160,228,High,162,93.52999878,10.3,503,458,0.5234131113,0.5234131113,0.1685744017,1,NEW YORK,36,94,258,0,28,5,49,2,174,38,76,0,0,0,1,27911,40.50417174,95,50.59406569,95
10851,361716001523,Not Applicable,3617160,276,High,109,95.77999878,12.9,665,569,0.538897893,0.538897893,0.08833063209,1,NEW YORK,36,97,303,0,13,2,52,0,236,24,50,1,1,4,1,27911,40.50417174,95,50.59406569,95
10852,361770001592,Not Applicable,3617700,159,High,129,49,13.2,327,322,0.5038520801,0.5038520801,0.1987673344,1,NEW YORK,36,95,191,0,8,2,26,2,153,42,44,0,2,3,1,39449,40.50417174,95,50.59406569,95
10853,361773001599,Not Applicable,3617730,341,High,435,107.9199982,12.1,661,641,0.5076804916,0.5076804916,0.3341013825,1,NEW YORK,36,96,320,0,11,31,78,1,199,39,136,0,2,15,1,33334,40.50417174,93,50.59406569,96
10854,361791001606,Not Applicable,3617910,232,High,161,67.66000366,13.2,467,428,0.5217877095,0.5217877095,0.1798882682,1,NEW YORK,36,97,228,2,12,5,29,3,177,34,47,0,2,1,1,27608,40.50417174,95,50.59406569,95
10855,361821001643,Not Applicable,3618210,152,High,257,37.20999908,14.8,293,256,0.5336976321,0.5336976321,0.4681238616,1,NEW YORK,36,95,145,0,6,76,36,1,26,18,69,0,3,2,1,29515,40.50417174,95,50.59406569,95
10856,361827001650,Not Applicable,3618270,274,High,40,97.95999908,11.1,573,518,0.5252062328,0.5252062328,0.03666361137,1,NEW YORK,36,99,290,0,60,8,13,5,204,44,10,0,0,1,1,27855,40.50417174,95,50.59406569,95
10857,361863001688,Not Applicable,3618630,535,High,174,142.3000031,11.6,853,804,0.5147857574,0.5147857574,0.1050090525,1,NEW YORK,36,98,587,0,10,1,18,1,557,53,64,0,3,1,1,27491,40.50417174,98,50.59406569,98
10858,361902001721,Not Applicable,3619020,326,High,162,110.5500031,11.1,621,603,0.5073529412,0.5073529412,0.1323529412,1,NEW YORK,36,97,318,0,16,5,29,0,268,41,32,0,1,4,1,27643,40.50417174,98,50.59406569,99
10859,361902001724,Not Applicable,3619020,248,High,103,78.51000214,13.2,549,491,0.5278846154,0.5278846154,0.09903846154,1,NEW YORK,36,98,289,0,11,6,10,0,262,24,14,0,0,0,1,27643,40.50417174,95,50.59406569,95
10860,361902001725,Yes,3619020,314,High,172,83.29000092,14.9,615,626,0.4955680902,0.4955680902,0.1385979049,1,NEW YORK,36,96,305,2,16,9,13,2,263,44,48,0,1,0,1,27643,40.50417174,95,50.59406569,95
10861,361950001780,Yes,3619500,194,High,347,87,12.2,560,500,0.5283018868,0.5283018868,0.3273584906,1,NEW YORK,36,97,206,0,33,4,37,0,132,20,54,0,0,10,1,30379,40.50417174,95,50.59406569,95
10862,362157003059,Not Applicable,3621570,414,High,337,123.0199966,14.2,884,868,0.50456621,0.50456621,0.1923515982,1,NEW YORK,36,97,458,0,28,7,66,13,344,50,99,0,0,5,1,25234,40.50417174,90,50.59406569,97
10863,362157006053,Not Applicable,3621570,15,High,20,5,8.8,25,19,0.5681818182,0.5681818182,0.4545454545,1,NEW YORK,36,50,12,0,0,2,2,0,8,4,5,0,0,1,0,25234,40.50417174,50,50.59406569,50
10864,362229003147,Yes,3622290,109,High,177,68.61000061,10.4,354,357,0.4978902954,0.4978902954,0.2489451477,1,NEW YORK,36,90,131,0,5,1,25,2,98,11,30,0,1,6,1,33509,40.50417174,90,50.59406569,95
10865,362319003248,Not Applicable,3623190,250,High,128,69.44000244,13.5,492,447,0.5239616613,0.5239616613,0.136315229,1,NEW YORK,36,95,256,0,9,2,14,0,231,22,32,0,2,2,1,29441,40.50417174,90,50.59406569,95
10866,362322003256,Yes,3623220,365,High,160,134.3999939,11.4,796,739,0.5185667752,0.5185667752,0.1042345277,1,NEW YORK,36,99,443,0,84,1,19,4,335,71,57,0,0,3,1,28690,40.50417174,99,50.59406569,99
10867,362358003295,Not Applicable,3623580,389,High,333,122.0100021,13.4,829,808,0.5064141723,0.5064141723,0.2034208919,1,NEW YORK,36,95,414,0,54,11,78,4,267,28,91,0,8,20,1,26728,40.50417174,99,50.59406569,97
10868,362478003431,Not Applicable,3624780,264,High,166,98.51000214,11,561,526,0.516099356,0.516099356,0.1527138914,1,NEW YORK,36,99,280,0,16,18,25,5,216,29,35,0,0,2,1,30454,40.50417174,95,50.59406569,95
10869,362499003463,Yes,3624990,230,High,710,81.01000214,12.2,535,454,0.540950455,0.540950455,0.7178968655,1,NEW YORK,36,70,281,0,1,131,149,0,0,29,202,1,15,88,1,24206,40.50417174,80,50.59406569,85
10870,362505003470,Not Applicable,3625050,261,High,137,82.01000214,12.7,540,503,0.5177372963,0.5177372963,0.1313518696,1,NEW YORK,36,98,252,0,40,9,20,1,182,18,44,0,1,1,1,31774,40.50417174,95,50.59406569,95
10871,362637003614,Not Applicable,3626370,212,High,99,87,9.8,424,428,0.4976525822,0.4976525822,0.1161971831,1,NEW YORK,36,97,217,2,11,0,21,5,178,25,28,0,0,2,1,37363,40.50417174,95,50.59406569,95
10872,362640003620,Yes,3626400,164,High,64,59.02000046,11.8,355,341,0.5100574713,0.5100574713,0.09195402299,1,NEW YORK,36,95,178,0,5,2,17,1,153,26,27,0,0,2,1,27684,40.50417174,90,50.59406569,95
10873,362652003626,Yes,3626520,294,High,773,108.9899979,15,826,814,0.5036585366,0.5036585366,0.4713414634,1,NEW YORK,36,97,293,0,24,232,32,1,4,33,150,1,3,7,1,21681,40.50417174,90,50.59406569,95
10874,362652003627,Not Applicable,3626520,238,High,291,94,14.8,754,635,0.5428365731,0.5428365731,0.2095032397,1,NEW YORK,36,94,246,0,41,34,31,0,140,35,53,0,1,2,1,21681,40.50417174,95,50.59406569,95
10875,362652003628,Not Applicable,3626520,282,High,275,103.9899979,15.6,828,790,0.5117428925,0.5117428925,0.1699629172,1,NEW YORK,36,99,277,0,21,11,47,0,198,33,55,0,1,1,1,21681,40.50417174,95,50.59406569,95
10876,362652003629,Not Applicable,3626520,260,High,410,114.9899979,15.8,941,880,0.516749039,0.516749039,0.2251510159,1,NEW YORK,36,95,314,0,136,19,35,1,123,29,82,0,2,5,1,21681,40.50417174,95,50.59406569,95
10877,362652003630,Yes,3626520,302,High,793,119.0500031,14,865,804,0.5182744158,0.5182744158,0.4751348113,1,NEW YORK,36,89,271,0,61,84,76,0,50,19,143,0,5,15,1,21681,40.50417174,95,50.59406569,95
10878,362856003843,Yes,3628560,462,High,177,207.9700012,10.2,1085,1046,0.5091506335,0.5091506335,0.08305959643,1,NEW YORK,36,99,566,1,163,6,17,8,371,57,64,0,0,2,1,33294,40.50417174,98,50.59406569,99
10879,362928003944,Yes,3629280,580,High,1590,178.5,13.3,1226,1145,0.5170814003,0.5170814003,0.670603121,1,NEW YORK,36,76,597,0,5,270,318,0,4,57,442,0,31,94,1,26263,40.50417174,90,50.59406569,95
10880,362952003980,Not Applicable,3629520,320,High,386,56.27000046,16.7,473,469,0.5021231423,0.5021231423,0.4097664544,1,NEW YORK,36,97,338,0,73,132,107,5,21,47,154,0,2,1,1,23655,40.50417174,99,50.59406569,99
10881,362952003982,Not Applicable,3629520,236,High,383,106.0599976,13,689,686,0.5010909091,0.5010909091,0.2785454545,1,NEW YORK,36,94,246,0,43,57,54,1,91,30,67,0,2,23,1,23655,40.50417174,95,50.59406569,95
10882,362952003983,Not Applicable,3629520,207,High,386,86.44999695,14.9,637,647,0.496105919,0.496105919,0.300623053,1,NEW YORK,36,94,214,1,53,56,60,1,43,19,76,0,4,1,1,23655,40.50417174,95,50.59406569,95
10883,362985004011,Not Applicable,3629850,242,High,59,67.52999878,13,420,461,0.4767309875,0.4767309875,0.06696935301,1,NEW YORK,36,99,246,0,3,0,11,0,232,28,22,0,0,0,1,25711,40.50417174,95,50.59406569,95
10884,363066004124,Yes,3630660,164,High,309,50,13.2,361,301,0.5453172205,0.5453172205,0.4667673716,1,NEW YORK,36,93,203,1,17,31,83,5,66,22,102,0,0,11,1,30824,40.50417174,95,50.59406569,95
10885,363096004162,Yes,3630960,416,High,1238,102.8000031,15.8,813,808,0.5015422579,0.5015422579,0.763726095,1,NEW YORK,36,83,368,0,4,117,242,1,4,17,310,1,4,69,1,25338,40.50417174,87,50.59406569,91
10886,363171004227,Not Applicable,3631710,262,High,249,96.62000275,10.8,556,483,0.5351299326,0.5351299326,0.239653513,1,NEW YORK,36,96,270,0,27,25,36,4,178,36,61,0,1,2,1,35962,40.50417174,95,50.59406569,95
10887,360000800193,Yes,3600008,345,High,741,106.2099991,12.6,714,622,0.5344311377,0.5344311377,0.5546407186,1,NEW YORK,36,89,314,1,5,68,102,3,135,42,177,2,11,17,1,27819,315,88,312,91
10888,360002101704,Not Applicable,3600021,122,High,159,58.83000183,10.6,321,300,0.5169082126,0.5169082126,0.2560386473,1,NEW YORK,36,90,112,0,0,2,16,0,94,16,21,0,1,5,1,31833,127,95,125,90
10889,360294000063,Yes,3602940,256,High,553,60.00999832,12.2,400,335,0.5442176871,0.5442176871,0.7523809524,1,NEW YORK,36,79,226,1,2,120,89,2,12,38,160,1,12,37,1,28750,40.50417174,75,50.59406569,80
10890,360372000121,Not Applicable,3603720,133,High,139,71.66999817,10.5,352,401,0.4674634794,0.4674634794,0.1845949535,1,NEW YORK,36,95,150,0,4,6,22,1,117,15,27,0,2,5,1,29742,40.50417174,95,50.59406569,95
10891,360408000166,Not Applicable,3604080,434,High,1112,141.0200043,13.8,1012,940,0.518442623,0.518442623,0.5696721311,1,NEW YORK,36,85,474,0,27,111,185,3,148,64,241,0,10,30,1,25773,40.50417174,89,50.59406569,94
10892,360411000173,Yes,3604110,185,High,100,58.90999985,12.8,375,379,0.4973474801,0.4973474801,0.1326259947,1,NEW YORK,36,95,183,0,8,2,9,0,164,21,24,1,0,0,1,31061,40.50417174,95,50.59406569,95
10893,360528004433,Yes,3605280,1359,High,3507,267.5299988,17.2,2411,2185,0.524586597,0.524586597,0.7630548303,1,NEW YORK,36,74,1500,3,33,170,1224,1,69,134,1214,8,64,355,1,21434,40.50417174,91,50.59406569,90
10894,360684000470,Not Applicable,3606840,162,High,115,36.81000137,15.6,307,266,0.5357766143,0.5357766143,0.2006980803,1,NEW YORK,36,90,137,4,4,5,23,0,101,21,30,0,0,1,1,26218,40.50417174,95,50.59406569,95
10895,360687000473,Yes,3606870,632,High,1293,142.4299927,16.5,1229,1114,0.5245411865,0.5245411865,0.5518565941,1,NEW YORK,36,80,488,0,12,107,349,4,16,47,390,1,27,72,1,27287,40.50417174,87,50.59406569,89
10896,360801000573,Yes,3608010,178,High,27,82.80999756,11,463,450,0.5071193866,0.5071193866,0.0295728368,1,NEW YORK,36,95,159,0,3,2,5,1,148,19,4,0,0,0,1,35095,40.50417174,95,50.59406569,95
10897,360813000580,Yes,3608130,561,High,270,167.3399963,13.1,1151,1036,0.5262917238,0.5262917238,0.1234567901,1,NEW YORK,36,98,573,2,36,6,29,5,495,86,75,0,0,3,1,29626,40.50417174,98,50.59406569,98
10898,360816000597,Yes,3608160,499,High,417,148.4199982,13,968,955,0.5033801352,0.5033801352,0.2168486739,1,NEW YORK,36,96,492,0,20,6,46,4,416,57,105,0,5,6,1,30540,40.50417174,97,50.59406569,98
10899,360831000609,Not Applicable,3608310,412,High,1093,111.6299973,14.2,822,767,0.5173064821,0.5173064821,0.6878539962,1,NEW YORK,36,94,364,0,6,97,199,3,59,56,247,3,14,38,1,25095,40.50417174,94,50.59406569,94
10900,360888004714,Not Applicable,3608880,354,High,583,102.0199966,13.3,734,627,0.5393093314,0.5393093314,0.4283614989,1,NEW YORK,36,91,345,1,41,64,74,4,161,44,157,0,6,15,1,25089,40.50417174,94,50.59406569,93
10901,360966000736,Yes,3609660,226,High,370,74.51999664,12.4,470,454,0.5086580087,0.5086580087,0.4004329004,1,NEW YORK,36,84,222,1,7,7,101,5,101,22,104,0,2,28,1,33110,40.50417174,95,50.59406569,95
10902,360972000747,Yes,3609720,289,High,274,92.01000214,13.1,612,593,0.5078838174,0.5078838174,0.2273858921,1,NEW YORK,36,94,294,0,7,6,46,10,225,37,83,0,2,1,1,28048,40.50417174,95,50.59406569,95
10903,361068000843,Not Applicable,3610680,179,High,128,52.59000015,13.1,349,340,0.5065312046,0.5065312046,0.1857764877,1,NEW YORK,36,95,190,0,15,13,35,3,124,12,44,0,2,4,1,28207,40.50417174,95,50.59406569,95
10904,361284001054,Not Applicable,3612840,58,High,200,27.01000023,12.4,194,140,0.5808383234,0.5808383234,0.5988023952,1,NEW YORK,36,80,56,0,2,5,16,1,32,3,28,0,1,8,1,25388,40.50417174,80,50.59406569,70
10905,361329001084,Not Applicable,3613290,421,High,305,122.5100021,13.9,858,844,0.5041128085,0.5041128085,0.1792009401,1,NEW YORK,36,96,498,1,65,58,43,14,317,78,85,0,0,4,1,29118,40.50417174,97,50.59406569,99
10906,361329001085,Yes,3613290,300,High,240,103.9899979,11.9,653,580,0.5296025953,0.5296025953,0.1946472019,1,NEW YORK,36,94,354,2,45,48,27,8,224,76,88,0,2,2,1,29118,40.50417174,98,50.59406569,98
10907,361353001108,Not Applicable,3613530,153,High,386,52.41999817,13.2,370,323,0.5339105339,0.5339105339,0.556998557,1,NEW YORK,36,90,186,1,1,0,98,0,86,24,102,0,1,16,1,23264,40.50417174,95,50.59406569,95
10908,361362001114,Not Applicable,3613620,274,High,152,72.83000183,14.6,537,524,0.5061262959,0.5061262959,0.1432610745,1,NEW YORK,36,99,295,0,11,11,26,6,241,38,34,0,1,5,1,25385,40.50417174,95,50.59406569,95
10909,361398001135,Not Applicable,3613980,273,High,150,96.83999634,12.2,619,559,0.525466893,0.525466893,0.1273344652,1,NEW YORK,36,98,329,0,18,10,26,2,273,28,41,0,1,2,1,30716,40.50417174,95,50.59406569,95
10910,361509001263,Not Applicable,3615090,337,High,784,104.2300034,14.2,795,688,0.5360755226,0.5360755226,0.5286581254,1,NEW YORK,36,94,332,0,7,22,116,6,181,45,139,0,4,30,1,27546,40.50417174,94,50.59406569,94
10911,361554001324,Not Applicable,3615540,221,High,274,79.69999695,12,482,478,0.5020833333,0.5020833333,0.2854166667,1,NEW YORK,36,95,245,0,13,15,53,9,155,24,63,0,3,7,1,27260,40.50417174,90,50.59406569,95
10912,361578001363,Yes,3615780,337,High,359,80.19999695,16.2,639,659,0.4922958398,0.4922958398,0.2765793529,1,NEW YORK,36,90,288,0,9,7,79,0,193,40,80,0,2,24,1,23050,40.50417174,91,50.59406569,94
10913,361626001451,Yes,3616260,305,High,91,81.70999908,13.7,558,563,0.4977698483,0.4977698483,0.08117752007,1,NEW YORK,36,96,316,0,10,2,20,1,283,63,48,0,1,6,1,27229,40.50417174,95,50.59406569,95
10914,361738001548,Not Applicable,3617380,506,High,695,133,14.2,994,896,0.5259259259,0.5259259259,0.3677248677,1,NEW YORK,36,91,544,1,27,17,122,3,374,75,216,0,3,19,1,26216,40.50417174,91,50.59406569,96
10915,361869004672,Not Applicable,3618690,683,High,1610,185.1699982,14.7,1381,1336,0.5082811925,0.5082811925,0.5925653294,1,NEW YORK,36,86,694,5,23,113,170,17,366,81,412,0,47,26,1,23964,40.50417174,67,50.59406569,91
10916,361920001736,Not Applicable,3619200,383,High,340,98.01999664,15.9,815,741,0.5237789203,0.5237789203,0.2185089974,1,NEW YORK,36,92,384,0,31,17,65,3,268,39,123,0,4,14,1,24370,40.50417174,93,50.59406569,98
10917,361920001742,Not Applicable,3619200,361,High,385,96.31999969,15.6,780,719,0.5203468979,0.5203468979,0.2568378919,1,NEW YORK,36,94,398,0,20,15,72,2,289,37,150,1,10,7,1,24370,40.50417174,84,50.59406569,96
10918,361923001753,Yes,3619230,672,High,1404,198.6699982,14.5,1477,1408,0.5119584055,0.5119584055,0.4866551127,1,NEW YORK,36,85,673,5,18,142,173,17,318,129,354,0,18,32,1,24381,40.50417174,93,50.59406569,96
10919,361941001773,Yes,3619410,200,High,130,56,15.6,467,404,0.5361653272,0.5361653272,0.1492537313,1,NEW YORK,36,98,221,0,6,9,21,2,183,29,44,0,0,4,1,25400,40.50417174,95,50.59406569,90
10920,362004004827,Yes,3620040,208,High,65,58.20999908,14,424,393,0.5189718482,0.5189718482,0.07955936353,1,NEW YORK,36,95,195,0,13,2,12,2,166,20,24,0,1,1,1,24279,40.50417174,95,50.59406569,95
10921,362091004740,Not Applicable,3620910,354,High,560,103.5999985,14.2,778,695,0.528173795,0.528173795,0.3801765105,1,NEW YORK,36,93,366,2,14,76,94,4,176,71,138,1,3,12,1,23932,40.50417174,90,50.59406569,94
10922,362127003033,Not Applicable,3621270,487,High,270,148.5500031,12.7,1026,867,0.5419968304,0.5419968304,0.1426307448,1,NEW YORK,36,98,534,0,21,3,39,3,468,70,80,1,3,8,1,29765,40.50417174,98,50.59406569,99
10923,362247003165,Not Applicable,3622470,570,High,1223,148.9400024,16.3,1234,1187,0.5097067328,0.5097067328,0.5051631557,1,NEW YORK,36,87,657,0,22,29,242,4,360,55,319,1,17,54,1,22745,40.50417174,96,50.59406569,96
10924,362349003280,Not Applicable,3623490,96,High,25,27.70000076,13.8,197,184,0.5170603675,0.5170603675,0.0656167979,1,NEW YORK,36,95,90,0,3,1,3,1,82,6,8,0,0,1,1,36384,40.50417174,95,50.59406569,95
10925,362469003359,Yes,3624690,447,High,951,108.0299988,17.8,991,931,0.5156087409,0.5156087409,0.4947970864,1,NEW YORK,36,84,380,0,2,60,129,8,181,45,191,11,17,35,1,22092,40.50417174,95,50.59406569,96
10926,362484003437,Not Applicable,3624840,257,High,295,66.37000275,15.1,505,494,0.5055055055,0.5055055055,0.2952952953,1,NEW YORK,36,97,270,0,5,2,30,0,233,36,82,0,4,7,1,26578,40.50417174,95,50.59406569,95
10927,362538003514,Yes,3625380,70,High,92,62.00999832,8.5,256,272,0.4848484848,0.4848484848,0.1742424242,1,NEW YORK,36,85,63,1,1,1,12,0,48,7,7,0,0,5,1,39329,40.50417174,95,50.59406569,95
10928,362592003557,Not Applicable,3625920,247,High,95,72.56999969,13.5,505,472,0.516888434,0.516888434,0.09723643808,1,NEW YORK,36,96,248,1,0,3,9,1,234,39,31,0,3,0,1,29508,40.50417174,95,50.59406569,95
10929,362684003657,Not Applicable,3626840,192,High,25,57,13.5,409,361,0.5311688312,0.5311688312,0.03246753247,1,NEW YORK,36,98,206,0,8,4,13,0,181,30,11,0,0,0,1,30113,40.50417174,95,50.59406569,95
10930,362730003729,Yes,3627300,424,High,959,143.6100006,13.3,1038,873,0.5431711146,0.5431711146,0.5018315018,1,NEW YORK,36,94,466,0,36,49,160,8,213,66,215,0,11,23,1,27832,40.50417174,97,50.59406569,98
10931,362754003745,Not Applicable,3627540,158,High,275,62.02000046,10.4,362,284,0.560371517,0.560371517,0.4256965944,1,NEW YORK,36,85,181,6,5,7,72,0,91,21,79,0,3,25,1,39669,40.50417174,90,50.59406569,85
10932,362762003751,Not Applicable,3627620,65,High,85,37.02000046,11.7,230,202,0.5324074074,0.5324074074,0.1967592593,1,NEW YORK,36,90,65,0,1,0,11,0,53,9,17,0,1,6,1,36297,40.50417174,90,50.59406569,90
10933,362820003809,Not Applicable,3628200,548,High,189,126.8000031,13.3,864,824,0.5118483412,0.5118483412,0.1119668246,1,NEW YORK,36,98,648,2,61,10,33,4,538,61,68,0,3,8,1,32081,40.50417174,98,50.59406569,98
10934,363054004106,Yes,3630540,321,High,533,102.3000031,12.5,633,641,0.4968602826,0.4968602826,0.4183673469,1,NEW YORK,36,91,320,0,9,25,47,0,239,41,134,1,11,8,1,27808,40.50417174,90,50.59406569,95
10935,363069004135,Yes,3630690,372,High,209,119.4400024,11.9,736,684,0.5183098592,0.5183098592,0.1471830986,1,NEW YORK,36,98,361,0,11,3,23,8,316,50,77,0,3,0,1,26551,40.50417174,99,50.59406569,99
10936,363102004166,Not Applicable,3631020,242,High,259,76.02999878,13.2,529,477,0.5258449304,0.5258449304,0.2574552684,1,NEW YORK,36,89,257,0,3,5,48,10,191,28,76,0,2,12,1,27660,40.50417174,90,50.59406569,95
10937,363180004237,Yes,3631800,228,High,599,58.06000137,13.4,418,359,0.537966538,0.537966538,0.7709137709,1,NEW YORK,36,65,166,0,1,77,84,1,3,37,153,0,15,23,0,25703,40.50417174,75,50.59406569,70
10938,360531000264,Yes,3605310,246,High,307,72.5,14.3,554,483,0.5342333655,0.5342333655,0.2960462874,1,NEW YORK,36,88,297,0,10,14,94,6,173,35,93,0,1,23,1,28991,40.50417174,90,50.59406569,90
10939,360657000438,Not Applicable,3606570,340,High,406,99.62000275,14.6,736,722,0.5048010974,0.5048010974,0.2784636488,1,NEW YORK,36,92,362,1,11,10,68,6,266,52,103,0,0,4,1,28918,40.50417174,99,50.59406569,98
10940,361323001079,Yes,3613230,85,High,50,17.87999916,16.2,151,139,0.5206896552,0.5206896552,0.1724137931,1,NEW YORK,36,95,72,1,2,1,5,0,63,17,16,0,0,0,1,26716,40.50417174,95,50.59406569,95
10941,361812001624,Not Applicable,3618120,392,High,192,109.0299988,13.2,743,697,0.5159722222,0.5159722222,0.1333333333,1,NEW YORK,36,95,381,1,6,11,47,11,305,44,49,0,0,3,1,28238,40.50417174,98,50.59406569,96
10942,362400004837,Not Applicable,3624000,147,High,105,43.00999832,13.7,286,305,0.4839255499,0.4839255499,0.1776649746,1,NEW YORK,36,95,139,0,3,6,26,0,104,16,30,0,2,2,1,28708,40.50417174,95,50.59406569,90
10943,361401001145,Not Applicable,3614010,613,High,1308,150.5399933,17.2,1323,1263,0.5116009281,0.5116009281,0.505800464,1,NEW YORK,36,86,691,3,33,97,338,0,220,82,350,1,1,41,1,24828,40.50417174,91,50.59406569,97
10944,362019001854,Not Applicable,3620190,190,High,141,46.59000015,15.9,369,370,0.49932341,0.49932341,0.1907983762,1,NEW YORK,36,95,170,0,28,7,30,0,105,18,42,0,0,1,1,28182,40.50417174,95,50.59406569,95
10945,362034001863,Yes,3620340,352,High,233,97.41000366,13.2,676,609,0.5260700389,0.5260700389,0.1813229572,1,NEW YORK,36,96,335,2,50,13,55,2,213,52,44,1,1,9,1,24353,40.50417174,98,50.59406569,96
10946,362034001865,Not Applicable,3620340,361,High,175,102.6100006,13.4,736,640,0.5348837209,0.5348837209,0.1271802326,1,NEW YORK,36,96,368,0,56,15,43,3,251,61,46,0,2,0,1,24353,40.50417174,99,50.59406569,98
10947,362148003051,Yes,3621480,271,High,314,87.58999634,11.2,483,501,0.4908536585,0.4908536585,0.3191056911,1,NEW YORK,36,88,232,0,18,51,55,14,94,21,85,0,2,21,1,25374,40.50417174,90,50.59406569,95
10948,362256003178,Yes,3622560,208,High,126,77.62000275,12.9,494,508,0.4930139721,0.4930139721,0.125748503,1,NEW YORK,36,95,196,0,12,1,12,0,171,23,18,0,1,2,1,27022,40.50417174,95,50.59406569,95
10949,362745003741,Yes,3627450,266,High,166,81.01999664,13,521,534,0.4938388626,0.4938388626,0.1573459716,1,NEW YORK,36,96,283,0,27,4,27,1,224,26,37,0,0,7,1,28494,40.50417174,95,50.59406569,95
10950,362781003779,Yes,3627810,326,High,1099,106,13.2,729,671,0.5207142857,0.5207142857,0.785,1,NEW YORK,36,67,322,0,16,140,149,4,13,37,256,2,23,85,1,32723,40.50417174,77,50.59406569,87
10951,362781003782,Yes,3627810,232,High,1033,99,12.4,677,551,0.5513029316,0.5513029316,0.8412052117,1,NEW YORK,36,60,324,0,13,128,173,0,10,39,274,2,34,113,0,32723,40.50417174,75,50.59406569,80
10952,362832003818,Not Applicable,3628320,370,High,382,107.6299973,13.5,734,717,0.5058580289,0.5058580289,0.2632667126,1,NEW YORK,36,95,373,1,31,28,70,4,239,42,95,0,1,11,1,29794,40.50417174,96,50.59406569,98
10953,360318000080,Not Applicable,3603180,161,High,55,61.00999832,11.3,376,316,0.5433526012,0.5433526012,0.07947976879,1,NEW YORK,36,95,175,0,36,6,10,2,121,16,17,0,2,0,1,27375,40.50417174,95,50.59406569,95
10954,360534000268,Yes,3605340,136,High,28,49.00999832,11.6,316,252,0.5563380282,0.5563380282,0.04929577465,1,NEW YORK,36,95,134,0,13,6,7,1,107,3,4,0,0,0,1,32320,40.50417174,95,50.59406569,95
10955,360564000291,Yes,3605640,120,High,19,34.61000061,15.2,245,282,0.4648956357,0.4648956357,0.03605313093,1,NEW YORK,36,95,119,0,8,0,5,1,105,4,3,0,0,0,1,28566,40.50417174,95,50.59406569,95
